STATION,DATE,HOUR,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature
USW00013958,3/6/2021,12:51:00,FM-15,343,65
USW00013958,3/6/2021,13:51:00,FM-15,343,67
USW00013958,3/6/2021,14:51:00,FM-15,343,67
USW00013958,3/6/2021,15:51:00,FM-15,343,68
USW00013958,3/6/2021,16:51:00,FM-15,343,67
USW00013958,3/6/2021,17:51:00,FM-15,343,64
USW00013958,3/6/2021,18:00:00,FM-12,220,64
USW00013958,3/6/2021,18:51:00,FM-15,343,62
USW00013958,3/6/2021,19:51:00,FM-15,343,60
USW00013958,3/6/2021,20:51:00,FM-15,343,58
USW00013958,3/6/2021,21:51:00,FM-15,343,57
USW00013958,3/6/2021,22:51:00,FM-15,343,55
USW00013958,3/6/2021,23:51:00,FM-15,343,50
USW00013958,3/7/2021,0:00:00,FM-12,220,50
USW00013958,3/7/2021,0:51:00,FM-15,343,51
USW00013958,3/7/2021,1:51:00,FM-15,343,50
USW00013958,3/7/2021,2:51:00,FM-15,343,50
USW00013958,3/7/2021,3:51:00,FM-15,343,48
USW00013958,3/7/2021,4:51:00,FM-15,343,47
USW00013958,3/7/2021,5:51:00,FM-15,343,46
USW00013958,3/7/2021,6:00:00,FM-12,220,46
USW00013958,3/7/2021,6:51:00,FM-15,343,42
USW00013958,3/7/2021,7:51:00,FM-15,343,51
USW00013958,3/7/2021,8:51:00,FM-15,343,55
USW00013958,3/7/2021,9:51:00,FM-15,343,58
USW00013958,3/7/2021,10:51:00,FM-15,343,60
USW00013958,3/7/2021,11:51:00,FM-15,343,64
USW00013958,3/7/2021,12:00:00,FM-12,220,64
USW00013958,3/7/2021,12:51:00,FM-15,343,65
USW00013958,3/7/2021,13:51:00,FM-15,343,69
USW00013958,3/7/2021,14:51:00,FM-15,343,69
USW00013958,3/7/2021,15:51:00,FM-15,343,70
USW00013958,3/7/2021,16:51:00,FM-15,343,69
USW00013958,3/7/2021,17:51:00,FM-15,343,67
USW00013958,3/7/2021,18:00:00,FM-12,220,67
USW00013958,3/7/2021,18:51:00,FM-15,343,65
USW00013958,3/7/2021,19:51:00,FM-15,343,62
USW00013958,3/7/2021,20:51:00,FM-15,343,60
USW00013958,3/7/2021,21:51:00,FM-15,343,58
USW00013958,3/7/2021,22:51:00,FM-15,343,56
USW00013958,3/7/2021,23:51:00,FM-15,343,55
USW00013958,3/8/2021,0:00:00,FM-12,220,55
USW00013958,3/8/2021,0:51:00,FM-15,343,53
USW00013958,3/8/2021,1:51:00,FM-15,343,52
USW00013958,3/8/2021,2:51:00,FM-15,343,50
USW00013958,3/8/2021,3:51:00,FM-15,343,48
USW00013958,3/8/2021,4:51:00,FM-15,343,47
USW00013958,3/8/2021,5:51:00,FM-15,343,47
USW00013958,3/8/2021,6:00:00,FM-12,220,47
USW00013958,3/8/2021,6:51:00,FM-15,343,47
USW00013958,3/8/2021,7:51:00,FM-15,343,49
USW00013958,3/8/2021,8:51:00,FM-15,343,54
USW00013958,3/8/2021,9:51:00,FM-15,343,60
USW00013958,3/8/2021,10:51:00,FM-15,343,64
USW00013958,3/8/2021,11:51:00,FM-15,343,69
USW00013958,3/8/2021,12:00:00,FM-12,220,69
USW00013958,3/8/2021,12:51:00,FM-15,343,70
USW00013958,3/8/2021,13:51:00,FM-15,343,70
USW00013958,3/8/2021,14:51:00,FM-15,343,70
USW00013958,3/8/2021,15:51:00,FM-15,343,72
USW00013958,3/8/2021,16:51:00,FM-15,343,70
USW00013958,3/8/2021,17:51:00,FM-15,343,68
USW00013958,3/8/2021,18:00:00,FM-12,220,68
USW00013958,3/8/2021,18:51:00,FM-15,343,67
USW00013958,3/8/2021,19:51:00,FM-15,343,65
USW00013958,3/8/2021,20:51:00,FM-15,343,65
USW00013958,3/8/2021,21:51:00,FM-15,343,64
USW00013958,3/8/2021,22:51:00,FM-15,343,64
USW00013958,3/8/2021,23:51:00,FM-15,343,62
USW00013958,3/9/2021,0:00:00,FM-12,220,62
USW00013958,3/9/2021,0:51:00,FM-15,343,61
USW00013958,3/9/2021,1:51:00,FM-15,343,58
USW00013958,3/9/2021,2:51:00,FM-15,343,58
USW00013958,3/9/2021,3:51:00,FM-15,343,58
USW00013958,3/9/2021,3:59:00,FM-16,343,58
USW00013958,3/9/2021,4:51:00,FM-15,343,58
USW00013958,3/9/2021,5:28:00,FM-16,343,58
USW00013958,3/9/2021,5:51:00,FM-15,343,58
USW00013958,3/9/2021,6:00:00,FM-12,220,58
USW00013958,3/9/2021,6:51:00,FM-15,343,58
USW00013958,3/9/2021,7:49:00,FM-16,343,59
USW00013958,3/9/2021,7:51:00,FM-15,343,59
USW00013958,3/9/2021,8:13:00,FM-16,343,59
USW00013958,3/9/2021,8:51:00,FM-15,343,60
USW00013958,3/9/2021,9:35:00,FM-16,343,62
USW00013958,3/9/2021,9:51:00,FM-15,343,63
USW00013958,3/9/2021,10:37:00,FM-16,343,65
USW00013958,3/9/2021,10:51:00,FM-15,343,66
USW00013958,3/9/2021,11:14:00,FM-16,343,67
USW00013958,3/9/2021,11:51:00,FM-15,343,71
USW00013958,3/9/2021,12:00:00,FM-12,220,71
USW00013958,3/9/2021,12:51:00,FM-15,343,74
USW00013958,3/9/2021,13:51:00,FM-15,343,76
USW00013958,3/9/2021,14:51:00,FM-15,343,77
USW00013958,3/9/2021,15:51:00,FM-15,343,76
USW00013958,3/9/2021,16:51:00,FM-15,343,75
USW00013958,3/9/2021,17:51:00,FM-15,343,74
USW00013958,3/9/2021,18:00:00,FM-12,220,74
USW00013958,3/9/2021,18:51:00,FM-15,343,72
USW00013958,3/9/2021,19:51:00,FM-15,343,69
USW00013958,3/9/2021,20:51:00,FM-15,343,67
USW00013958,3/9/2021,21:22:00,FM-16,343,67
USW00013958,3/9/2021,21:51:00,FM-15,343,66
USW00013958,3/9/2021,22:51:00,FM-15,343,66
USW00013958,3/9/2021,23:51:00,FM-15,343,66
USW00013958,3/10/2021,0:00:00,FM-12,220,66
USW00013958,3/10/2021,0:51:00,FM-15,343,65
USW00013958,3/10/2021,1:51:00,FM-15,343,65
USW00013958,3/10/2021,2:51:00,FM-15,343,65
USW00013958,3/10/2021,3:51:00,FM-15,343,64
USW00013958,3/10/2021,4:51:00,FM-15,343,64
USW00013958,3/10/2021,5:51:00,FM-15,343,64
USW00013958,3/10/2021,6:00:00,FM-12,220,64
USW00013958,3/10/2021,6:51:00,FM-15,343,64
USW00013958,3/10/2021,7:51:00,FM-15,343,65
USW00013958,3/10/2021,8:51:00,FM-15,343,67
USW00013958,3/10/2021,9:49:00,FM-16,343,70
USW00013958,3/10/2021,9:51:00,FM-15,343,70
USW00013958,3/10/2021,10:51:00,FM-15,343,71
USW00013958,3/10/2021,11:51:00,FM-15,343,75
USW00013958,3/10/2021,12:00:00,FM-12,220,75
USW00013958,3/10/2021,12:51:00,FM-15,343,82
USW00013958,3/10/2021,13:51:00,FM-15,343,81
USW00013958,3/10/2021,14:51:00,FM-15,343,81
USW00013958,3/10/2021,15:51:00,FM-15,343,81
USW00013958,3/10/2021,16:51:00,FM-15,343,79
USW00013958,3/10/2021,17:51:00,FM-15,343,77
USW00013958,3/10/2021,18:00:00,FM-12,220,77
USW00013958,3/10/2021,18:51:00,FM-15,343,74
USW00013958,3/10/2021,19:51:00,FM-15,343,73
USW00013958,3/10/2021,20:51:00,FM-15,343,72
USW00013958,3/10/2021,21:07:00,FM-16,343,71
USW00013958,3/10/2021,21:21:00,FM-16,343,71
USW00013958,3/10/2021,21:51:00,FM-15,343,71
USW00013958,3/10/2021,22:51:00,FM-15,343,70
USW00013958,3/10/2021,23:04:00,FM-16,343,70
USW00013958,3/10/2021,23:51:00,FM-15,343,70
USW00013958,3/11/2021,0:00:00,FM-12,220,70
USW00013958,3/11/2021,0:51:00,FM-15,343,70
USW00013958,3/11/2021,1:40:00,FM-16,343,70
USW00013958,3/11/2021,1:51:00,FM-15,343,70
USW00013958,3/11/2021,2:17:00,FM-16,343,70
USW00013958,3/11/2021,2:29:00,FM-16,343,70
USW00013958,3/11/2021,2:51:00,FM-15,343,70
USW00013958,3/11/2021,3:28:00,FM-16,343,70
USW00013958,3/11/2021,3:51:00,FM-15,343,70
USW00013958,3/11/2021,4:14:00,FM-16,343,70
USW00013958,3/11/2021,4:51:00,FM-15,343,70
USW00013958,3/11/2021,5:49:00,FM-16,343,70
USW00013958,3/11/2021,5:51:00,FM-15,343,70
USW00013958,3/11/2021,6:00:00,FM-12,220,70
USW00013958,3/11/2021,6:43:00,FM-16,343,69
USW00013958,3/11/2021,6:51:00,FM-15,343,69
USW00013958,3/11/2021,7:19:00,FM-16,343,69
USW00013958,3/11/2021,7:41:00,FM-16,343,69
USW00013958,3/11/2021,7:51:00,FM-15,343,70
USW00013958,3/11/2021,8:49:00,FM-16,343,72
USW00013958,3/11/2021,8:51:00,FM-15,343,71
USW00013958,3/11/2021,9:23:00,FM-16,343,73
USW00013958,3/11/2021,9:51:00,FM-15,343,73
USW00013958,3/11/2021,10:51:00,FM-15,343,78
USW00013958,3/11/2021,11:51:00,FM-15,343,78
USW00013958,3/11/2021,12:00:00,FM-12,220,78
USW00013958,3/11/2021,12:51:00,FM-15,343,80
USW00013958,3/11/2021,13:51:00,FM-15,343,79
USW00013958,3/11/2021,14:51:00,FM-15,343,78
USW00013958,3/11/2021,15:51:00,FM-15,343,77
USW00013958,3/11/2021,16:51:00,FM-15,343,76
USW00013958,3/11/2021,17:51:00,FM-15,343,76
USW00013958,3/11/2021,18:00:00,FM-12,220,76
USW00013958,3/11/2021,18:51:00,FM-15,343,74
USW00013958,3/11/2021,19:51:00,FM-15,343,73
USW00013958,3/11/2021,20:51:00,FM-15,343,71
USW00013958,3/11/2021,21:51:00,FM-15,343,69
USW00013958,3/11/2021,22:08:00,FM-16,343,69
USW00013958,3/11/2021,22:30:00,FM-16,343,69
USW00013958,3/11/2021,22:51:00,FM-15,343,69
USW00013958,3/11/2021,23:51:00,FM-15,343,69
USW00013958,3/12/2021,0:00:00,FM-12,220,69
USW00013958,3/12/2021,0:51:00,FM-15,343,69
USW00013958,3/12/2021,0:58:00,FM-16,343,69
USW00013958,3/12/2021,1:44:00,FM-16,343,69
USW00013958,3/12/2021,1:51:00,FM-15,343,69
USW00013958,3/12/2021,2:16:00,FM-16,343,69
USW00013958,3/12/2021,2:51:00,FM-15,343,70
USW00013958,3/12/2021,3:41:00,FM-16,343,70
USW00013958,3/12/2021,3:51:00,FM-15,343,70
USW00013958,3/12/2021,4:51:00,FM-15,343,70
USW00013958,3/12/2021,5:51:00,FM-15,343,71
USW00013958,3/12/2021,6:00:00,FM-12,220,71
USW00013958,3/12/2021,6:51:00,FM-15,343,71
USW00013958,3/12/2021,7:51:00,FM-15,343,71
USW00013958,3/12/2021,8:51:00,FM-15,343,72
USW00013958,3/12/2021,9:26:00,FM-16,343,73
USW00013958,3/12/2021,9:48:00,FM-16,343,75
USW00013958,3/12/2021,9:51:00,FM-15,343,75
USW00013958,3/12/2021,10:51:00,FM-15,343,74
USW00013958,3/12/2021,11:51:00,FM-15,343,78
USW00013958,3/12/2021,12:00:00,FM-12,220,78
USW00013958,3/12/2021,12:51:00,FM-15,343,80
USW00013958,3/12/2021,13:51:00,FM-15,343,80
USW00013958,3/12/2021,14:51:00,FM-15,343,80
USW00013958,3/12/2021,15:51:00,FM-15,343,80
USW00013958,3/12/2021,16:51:00,FM-15,343,79
USW00013958,3/12/2021,17:51:00,FM-15,343,78
USW00013958,3/12/2021,18:00:00,FM-12,220,78
USW00013958,3/12/2021,18:51:00,FM-15,343,77
USW00013958,3/12/2021,19:51:00,FM-15,343,75
USW00013958,3/12/2021,20:51:00,FM-15,343,73
USW00013958,3/12/2021,21:49:00,FM-16,343,72
USW00013958,3/12/2021,21:51:00,FM-15,343,71
USW00013958,3/12/2021,22:51:00,FM-15,343,70
USW00013958,3/12/2021,23:51:00,FM-15,343,69
USW00013958,3/13/2021,0:00:00,FM-12,220,69
USW00013958,3/13/2021,0:34:00,FM-16,343,69
USW00013958,3/13/2021,0:49:00,FM-16,343,68
USW00013958,3/13/2021,0:51:00,FM-15,343,68
USW00013958,3/13/2021,1:51:00,FM-15,343,68
USW00013958,3/13/2021,2:15:00,FM-16,343,68
USW00013958,3/13/2021,2:51:00,FM-15,343,68
USW00013958,3/13/2021,3:10:00,FM-16,343,68
USW00013958,3/13/2021,3:51:00,FM-15,343,69
USW00013958,3/13/2021,4:51:00,FM-15,343,69
USW00013958,3/13/2021,5:51:00,FM-15,343,68
USW00013958,3/13/2021,6:00:00,FM-12,220,68
USW00013958,3/13/2021,6:22:00,FM-16,343,68
USW00013958,3/13/2021,6:32:00,FM-16,343,68
USW00013958,3/13/2021,6:51:00,FM-15,343,68
USW00013958,3/13/2021,6:58:00,FM-16,343,68
USW00013958,3/13/2021,7:17:00,FM-16,343,68
USW00013958,3/13/2021,7:51:00,FM-15,343,69
USW00013958,3/13/2021,8:32:00,FM-16,343,69
USW00013958,3/13/2021,8:43:00,FM-16,343,69
USW00013958,3/13/2021,8:51:00,FM-15,343,69
USW00013958,3/13/2021,8:56:00,FM-16,343,69
USW00013958,3/13/2021,9:03:00,FM-16,343,69
USW00013958,3/13/2021,9:19:00,FM-16,343,69
USW00013958,3/13/2021,9:36:00,FM-16,343,69
USW00013958,3/13/2021,9:51:00,FM-15,343,69
USW00013958,3/13/2021,10:27:00,FM-16,343,69
USW00013958,3/13/2021,10:37:00,FM-16,343,69
USW00013958,3/13/2021,10:51:00,FM-15,343,69
USW00013958,3/13/2021,10:55:00,FM-16,343,69
USW00013958,3/13/2021,11:03:00,FM-16,343,69
USW00013958,3/13/2021,11:12:00,FM-16,343,69
USW00013958,3/13/2021,11:51:00,FM-15,343,69
USW00013958,3/13/2021,12:00:00,FM-12,220,69
USW00013958,3/13/2021,12:48:00,FM-16,343,72
USW00013958,3/13/2021,12:51:00,FM-15,343,72
USW00013958,3/13/2021,13:14:00,FM-16,343,72
USW00013958,3/13/2021,13:46:00,FM-16,343,70
USW00013958,3/13/2021,13:49:00,FM-16,343,70
USW00013958,3/13/2021,13:51:00,FM-15,343,70
USW00013958,3/13/2021,13:58:00,FM-16,343,71
USW00013958,3/13/2021,14:20:00,FM-16,343,75
USW00013958,3/13/2021,14:51:00,FM-15,343,74
USW00013958,3/13/2021,15:51:00,FM-15,343,76
USW00013958,3/13/2021,16:51:00,FM-15,343,77
USW00013958,3/13/2021,17:51:00,FM-15,343,76
USW00013958,3/13/2021,18:00:00,FM-12,220,76
USW00013958,3/13/2021,18:51:00,FM-15,343,74
USW00013958,3/13/2021,19:51:00,FM-15,343,72
USW00013958,3/13/2021,20:51:00,FM-15,343,70
USW00013958,3/13/2021,21:49:00,FM-16,343,70
USW00013958,3/13/2021,21:51:00,FM-15,343,69
USW00013958,3/13/2021,22:49:00,FM-16,343,70
USW00013958,3/13/2021,22:51:00,FM-15,343,69
USW00013958,3/13/2021,23:00:00,FM-12,220,69
USW00013958,3/13/2021,23:49:00,FM-16,343,70
USW00013958,3/13/2021,23:51:00,FM-15,343,69
USW00013958,3/14/2021,0:14:00,FM-16,343,70
USW00013958,3/14/2021,0:49:00,FM-16,343,70
USW00013958,3/14/2021,0:51:00,FM-15,343,70
USW00013958,3/14/2021,1:51:00,FM-15,343,68
USW00013958,3/14/2021,3:16:00,FM-16,343,58
USW00013958,3/14/2021,3:51:00,FM-15,343,55
USW00013958,3/14/2021,4:03:00,FM-16,343,55
USW00013958,3/14/2021,4:42:00,FM-16,343,55
USW00013958,3/14/2021,4:49:00,FM-16,343,55
USW00013958,3/14/2021,4:51:00,FM-15,343,55
USW00013958,3/14/2021,5:51:00,FM-15,343,54
USW00013958,3/14/2021,6:00:00,FM-12,220,54
USW00013958,3/14/2021,6:51:00,FM-15,343,54
USW00013958,3/14/2021,7:28:00,FM-16,343,54
USW00013958,3/14/2021,7:51:00,FM-15,343,54
USW00013958,3/14/2021,8:51:00,FM-15,343,55
USW00013958,3/14/2021,9:51:00,FM-15,343,57
USW00013958,3/14/2021,10:51:00,FM-15,343,60
USW00013958,3/14/2021,11:51:00,FM-15,343,64
USW00013958,3/14/2021,12:00:00,FM-12,220,64
USW00013958,3/14/2021,12:51:00,FM-15,343,68
USW00013958,3/14/2021,13:51:00,FM-15,343,71
USW00013958,3/14/2021,14:51:00,FM-15,343,75
USW00013958,3/14/2021,15:51:00,FM-15,343,77
USW00013958,3/14/2021,16:51:00,FM-15,343,76
USW00013958,3/14/2021,17:51:00,FM-15,343,69
USW00013958,3/14/2021,18:00:00,FM-12,220,69
USW00013958,3/14/2021,18:51:00,FM-15,343,64
USW00013958,3/14/2021,19:51:00,FM-15,343,61
USW00013958,3/14/2021,20:51:00,FM-15,343,59
USW00013958,3/14/2021,21:51:00,FM-15,343,57
USW00013958,3/14/2021,22:51:00,FM-15,343,56
USW00013958,3/14/2021,23:51:00,FM-15,343,54
USW00013958,3/15/2021,0:00:00,FM-12,220,54
USW00013958,3/15/2021,0:51:00,FM-15,343,53
USW00013958,3/15/2021,1:51:00,FM-15,343,51
USW00013958,3/15/2021,2:51:00,FM-15,343,51
USW00013958,3/15/2021,3:51:00,FM-15,343,47
USW00013958,3/15/2021,4:51:00,FM-15,343,49
USW00013958,3/15/2021,5:51:00,FM-15,343,51
USW00013958,3/15/2021,6:00:00,FM-12,220,51
USW00013958,3/15/2021,6:51:00,FM-15,343,50
USW00013958,3/15/2021,7:51:00,FM-15,343,54
USW00013958,3/15/2021,8:51:00,FM-15,343,61
USW00013958,3/15/2021,9:51:00,FM-15,343,67
USW00013958,3/15/2021,10:51:00,FM-15,343,75
USW00013958,3/15/2021,11:51:00,FM-15,343,83
USW00013958,3/15/2021,12:00:00,FM-12,220,83
USW00013958,3/15/2021,12:51:00,FM-15,343,85
USW00013958,3/15/2021,13:51:00,FM-15,343,85
USW00013958,3/15/2021,14:51:00,FM-15,343,85
USW00013958,3/15/2021,15:51:00,FM-15,343,86
USW00013958,3/15/2021,16:51:00,FM-15,343,83
USW00013958,3/15/2021,17:51:00,FM-15,343,80
USW00013958,3/15/2021,18:00:00,FM-12,220,80
USW00013958,3/15/2021,18:51:00,FM-15,343,76
USW00013958,3/15/2021,19:51:00,FM-15,343,75
USW00013958,3/15/2021,20:51:00,FM-15,343,72
USW00013958,3/15/2021,21:51:00,FM-15,343,71
USW00013958,3/15/2021,22:49:00,FM-16,343,70
USW00013958,3/15/2021,22:51:00,FM-15,343,70
USW00013958,3/15/2021,23:04:00,FM-16,343,70
USW00013958,3/15/2021,23:51:00,FM-15,343,69
USW00013958,3/16/2021,0:00:00,FM-12,220,69
USW00013958,3/16/2021,0:51:00,FM-15,343,70
USW00013958,3/16/2021,1:36:00,FM-16,343,70
USW00013958,3/16/2021,1:51:00,FM-15,343,70
USW00013958,3/16/2021,2:51:00,FM-15,343,69
USW00013958,3/16/2021,3:51:00,FM-15,343,69
USW00013958,3/16/2021,4:51:00,FM-15,343,69
USW00013958,3/16/2021,5:51:00,FM-15,343,68
USW00013958,3/16/2021,6:00:00,FM-12,220,68
USW00013958,3/16/2021,6:02:00,FM-16,343,68
USW00013958,3/16/2021,6:38:00,FM-16,343,67
USW00013958,3/16/2021,6:49:00,FM-16,343,66
USW00013958,3/16/2021,6:51:00,FM-15,343,67
USW00013958,3/16/2021,7:25:00,FM-16,343,67
USW00013958,3/16/2021,7:42:00,FM-16,343,67
USW00013958,3/16/2021,7:51:00,FM-15,343,68
USW00013958,3/16/2021,7:58:00,FM-16,343,68
USW00013958,3/16/2021,8:24:00,FM-16,343,68
USW00013958,3/16/2021,8:43:00,FM-16,343,68
USW00013958,3/16/2021,8:49:00,FM-16,343,68
USW00013958,3/16/2021,8:51:00,FM-15,343,68
USW00013958,3/16/2021,9:02:00,FM-16,343,67
USW00013958,3/16/2021,9:13:00,FM-16,343,67
USW00013958,3/16/2021,9:17:00,FM-16,343,68
USW00013958,3/16/2021,9:51:00,FM-15,343,69
USW00013958,3/16/2021,10:06:00,FM-16,343,70
USW00013958,3/16/2021,10:51:00,FM-15,343,71
USW00013958,3/16/2021,11:36:00,FM-16,343,72
USW00013958,3/16/2021,11:51:00,FM-15,343,73
USW00013958,3/16/2021,12:00:00,FM-12,220,73
USW00013958,3/16/2021,12:49:00,FM-16,343,79
USW00013958,3/16/2021,12:51:00,FM-15,343,79
USW00013958,3/16/2021,13:51:00,FM-15,343,80
USW00013958,3/16/2021,14:51:00,FM-15,343,79
USW00013958,3/16/2021,15:14:00,FM-16,343,78
USW00013958,3/16/2021,15:30:00,FM-16,343,77
USW00013958,3/16/2021,15:51:00,FM-15,343,77
USW00013958,3/16/2021,16:51:00,FM-15,343,77
USW00013958,3/16/2021,17:51:00,FM-15,343,76
USW00013958,3/16/2021,18:00:00,FM-12,220,76
USW00013958,3/16/2021,18:34:00,FM-16,343,76
USW00013958,3/16/2021,18:51:00,FM-15,343,76
USW00013958,3/16/2021,18:59:00,FM-16,343,76
USW00013958,3/16/2021,19:51:00,FM-15,343,74
USW00013958,3/16/2021,20:09:00,FM-16,343,74
USW00013958,3/16/2021,20:51:00,FM-15,343,74
USW00013958,3/16/2021,21:32:00,FM-16,343,73
USW00013958,3/16/2021,21:51:00,FM-15,343,73
USW00013958,3/16/2021,22:51:00,FM-15,343,72
USW00013958,3/16/2021,23:51:00,FM-15,343,72
USW00013958,3/17/2021,0:00:00,FM-12,220,72
USW00013958,3/17/2021,0:10:00,FM-16,343,72
USW00013958,3/17/2021,0:51:00,FM-15,343,72
USW00013958,3/17/2021,1:21:00,FM-16,343,71
USW00013958,3/17/2021,1:49:00,FM-16,343,72
USW00013958,3/17/2021,1:51:00,FM-15,343,72
USW00013958,3/17/2021,2:51:00,FM-15,343,72
USW00013958,3/17/2021,3:51:00,FM-15,343,72
USW00013958,3/17/2021,4:37:00,FM-16,343,66
USW00013958,3/17/2021,4:51:00,FM-15,343,65
USW00013958,3/17/2021,5:51:00,FM-15,343,62
USW00013958,3/17/2021,6:00:00,FM-12,220,62
USW00013958,3/17/2021,6:51:00,FM-15,343,61
USW00013958,3/17/2021,7:51:00,FM-15,343,63
USW00013958,3/17/2021,8:51:00,FM-15,343,64
USW00013958,3/17/2021,9:51:00,FM-15,343,67
USW00013958,3/17/2021,10:51:00,FM-15,343,72
USW00013958,3/17/2021,11:51:00,FM-15,343,73
USW00013958,3/17/2021,12:00:00,FM-12,220,73
USW00013958,3/17/2021,12:51:00,FM-15,343,76
USW00013958,3/17/2021,13:51:00,FM-15,343,77
USW00013958,3/17/2021,14:51:00,FM-15,343,75
USW00013958,3/17/2021,15:51:00,FM-15,343,76
USW00013958,3/17/2021,16:51:00,FM-15,343,72
USW00013958,3/17/2021,17:51:00,FM-15,343,69
USW00013958,3/17/2021,18:00:00,FM-12,220,69
USW00013958,3/17/2021,18:51:00,FM-15,343,66
USW00013958,3/17/2021,19:51:00,FM-15,343,64
USW00013958,3/17/2021,20:51:00,FM-15,343,59
USW00013958,3/17/2021,21:51:00,FM-15,343,56
USW00013958,3/17/2021,22:51:00,FM-15,343,55
USW00013958,3/17/2021,23:51:00,FM-15,343,53
USW00013958,3/18/2021,0:00:00,FM-12,220,53
USW00013958,3/18/2021,0:51:00,FM-15,343,51
USW00013958,3/18/2021,1:51:00,FM-15,343,50
USW00013958,3/18/2021,2:51:00,FM-15,343,49
USW00013958,3/18/2021,3:51:00,FM-15,343,48
USW00013958,3/18/2021,4:51:00,FM-15,343,48
USW00013958,3/18/2021,5:51:00,FM-15,343,47
USW00013958,3/18/2021,6:00:00,FM-12,220,47
USW00013958,3/18/2021,6:51:00,FM-15,343,47
USW00013958,3/18/2021,7:51:00,FM-15,343,50
USW00013958,3/18/2021,8:51:00,FM-15,343,54
USW00013958,3/18/2021,9:51:00,FM-15,343,58
USW00013958,3/18/2021,10:51:00,FM-15,343,61
USW00013958,3/18/2021,11:51:00,FM-15,343,66
USW00013958,3/18/2021,12:00:00,FM-12,220,66
USW00013958,3/18/2021,12:51:00,FM-15,343,69
USW00013958,3/18/2021,13:51:00,FM-15,343,71
USW00013958,3/18/2021,14:51:00,FM-15,343,73
USW00013958,3/18/2021,15:51:00,FM-15,343,73
USW00013958,3/18/2021,16:51:00,FM-15,343,72
USW00013958,3/18/2021,17:51:00,FM-15,343,68
USW00013958,3/18/2021,18:00:00,FM-12,220,68
USW00013958,3/18/2021,18:51:00,FM-15,343,65
USW00013958,3/18/2021,19:51:00,FM-15,343,62
USW00013958,3/18/2021,20:51:00,FM-15,343,60
USW00013958,3/18/2021,21:51:00,FM-15,343,58
USW00013958,3/18/2021,22:51:00,FM-15,343,56
USW00013958,3/18/2021,23:51:00,FM-15,343,54
USW00013958,3/19/2021,0:00:00,FM-12,220,54
USW00013958,3/19/2021,0:51:00,FM-15,343,53
USW00013958,3/19/2021,1:51:00,FM-15,343,51
USW00013958,3/19/2021,2:51:00,FM-15,343,50
USW00013958,3/19/2021,3:51:00,FM-15,343,49
USW00013958,3/19/2021,4:51:00,FM-15,343,48
USW00013958,3/19/2021,5:51:00,FM-15,343,47
USW00013958,3/19/2021,6:00:00,FM-12,220,47
USW00013958,3/19/2021,6:51:00,FM-15,343,46
USW00013958,3/19/2021,7:51:00,FM-15,343,49
USW00013958,3/19/2021,8:51:00,FM-15,343,52
USW00013958,3/19/2021,9:51:00,FM-15,343,56
USW00013958,3/19/2021,10:51:00,FM-15,343,59
USW00013958,3/19/2021,11:51:00,FM-15,343,63
USW00013958,3/19/2021,12:00:00,FM-12,220,63
USW00013958,3/19/2021,12:51:00,FM-15,343,65
USW00013958,3/19/2021,13:51:00,FM-15,343,68
USW00013958,3/19/2021,14:51:00,FM-15,343,69
USW00013958,3/19/2021,15:51:00,FM-15,343,70
USW00013958,3/19/2021,16:51:00,FM-15,343,70
USW00013958,3/19/2021,17:51:00,FM-15,343,66
USW00013958,3/19/2021,18:00:00,FM-12,220,66
USW00013958,3/19/2021,18:51:00,FM-15,343,63
USW00013958,3/19/2021,19:51:00,FM-15,343,61
USW00013958,3/19/2021,20:51:00,FM-15,343,59
USW00013958,3/19/2021,21:51:00,FM-15,343,57
USW00013958,3/19/2021,22:51:00,FM-15,343,55
USW00013958,3/19/2021,23:51:00,FM-15,343,52
USW00013958,3/20/2021,0:00:00,FM-12,220,52
USW00013958,3/20/2021,0:51:00,FM-15,343,50
USW00013958,3/20/2021,1:51:00,FM-15,343,49
USW00013958,3/20/2021,2:51:00,FM-15,343,47
USW00013958,3/20/2021,3:51:00,FM-15,343,45
USW00013958,3/20/2021,4:51:00,FM-15,343,43
USW00013958,3/20/2021,5:51:00,FM-15,343,43
USW00013958,3/20/2021,6:00:00,FM-12,220,43
USW00013958,3/20/2021,6:51:00,FM-15,343,43
USW00013958,3/20/2021,7:51:00,FM-15,343,50
USW00013958,3/20/2021,8:51:00,FM-15,343,54
USW00013958,3/20/2021,9:51:00,FM-15,343,59
USW00013958,3/20/2021,10:51:00,FM-15,343,62
USW00013958,3/20/2021,11:51:00,FM-15,343,65
USW00013958,3/20/2021,12:00:00,FM-12,220,65
USW00013958,3/20/2021,12:51:00,FM-15,343,69
USW00013958,3/20/2021,13:51:00,FM-15,343,69
USW00013958,3/20/2021,14:51:00,FM-15,343,69
USW00013958,3/20/2021,15:51:00,FM-15,343,72
USW00013958,3/20/2021,16:51:00,FM-15,343,70
USW00013958,3/20/2021,17:51:00,FM-15,343,68
USW00013958,3/20/2021,18:00:00,FM-12,220,68
USW00013958,3/20/2021,18:51:00,FM-15,343,65
USW00013958,3/20/2021,19:51:00,FM-15,343,64
USW00013958,3/20/2021,20:51:00,FM-15,343,62
USW00013958,3/20/2021,21:51:00,FM-15,343,59
USW00013958,3/20/2021,22:51:00,FM-15,343,56
